Entity,Type
त्यांच्या,Person
काम,Organization
तर,Person
वसिम,Person
अजून,Person
मोजत,Product
शाळा,Location
महाविद्यालये,Location
बाजारपेठा,Location
हरिभाऊ बागडे,Person
औरंगाबाद,Location
राजीनामा,Event
भारत,Location
सचिन सावंत,Person
काँग्रेस,Organization
त्यां,Person
१९७९,Event
१९९८,Event
७५,Person
संघटना,Organization
घरी,Location
स्थलांतरीत,Event
त्याने,Person
बारामतीतील रुग्णालयात,Organization
बारामती,Location
कॅमेरात,Product
हैदराबाद,Location
दिल्ली,Location
डॉ. कलबुर्गी,Person
गौरी लंकेश,Person
पानसरे,Event
हत्या प्रकरण,Event
त्या,Person
निवडणूक,Event
मोदी,Person
शरद पवार,Person
अजित पवार,Person
दादाजी भुसे,Person
सुनील केदार,Person
विश्‍वजीत कदम,Person
सुप्रिया सुळे,Person
रोहित पवार,Person
धीरज देशमुख,Person
डॅन अलुफ,Person
आमीर खान,Person
निर्मला पानसरे,Person
नीता बारवकर,Person
पौर्णिमा तावरे,Person
रajेंद्र पवार,Person
डॉ. सुहास जोशी,Person
ग्रीकल्चर डेव्हलपमेंट ट्रस्ट,Organization
जिल्हा परिषद,Organization
पंचायत समिती,Organization
बारामती,Location
यहोशाफाट,Person
मायावती,Person
बहुजन समाज पक्ष,Organization
लखनौ,Location
निवडणूक,Event
विश्वनाथ महाडेश्वर,Person
हेमांगी वरळीकर,Person
शिवसेना,Organization
मुंबई,Location
उत्तरखंड,Location
रुद्रप्रयाग,Location
भूकंप,Event
मुंबई सरकार,Organization
सोलापूर,Location
मुंबई,Location
वृत्तांत,Event
भारत,Organization
मुंबई,Location
दिल्ली,Location
राजपथ,Location
गेटवे ऑफ इंडिया,Location
इंडिया गेट,Location
धारातीर्थी,Location
पहिल्या महायुद्ध,Event
लिलाव,Event
कांदा,Product
शेतकर्‍य,Person
बी. बी. पाटील,Person
आय,Organization
मतदान,Event
इमारत,Location
आग,Event
खेळ,Event
गорі,Location
मेजर ध्यानचंद,Person
राष्ट्रीय क्रीडा दिन,Event
नोएडा,Location
दिल्ली,Location
गाझीपूर,Location
चर्चा,Event
दिवाळी,Event
विजयसिंह मोहिते-पाटील,Person
लोकसभा,Organization
माढ,Location
स्थानिक युवक,Person
सुरक्षा दल,Organization
निमलष्करी दल,Organization
भरती,Location
मेळावे,Event
आपल्या क्षेत्रात,Location
तो,Person
उत्पादने,Product
राज्य,Location
Electrode,Product
जर,Person
योजनांच्या,Event
केन स्कॉट,Person
शेतकऱ्यां,Person
बँका,Organization
1 मार्च 2020,Event
31 ऑगस्ट 2020,Event
भीषण,Person
अपघात,Event
मुंबई,Location
वर्सोवा चौपाटी,Location
स्वच्छता मोहीम,Event
भारत,Location
नवीकरणीय ऊर्जा क्षमता,Product
धार्मिक कार्यक्रमांचे,Event
भाजप,Organization
मास्टर,Person
पंतप्रधान नरेंद्र मोदी,Person
इमरान खान,Person
पाकिस्तान,Location
कारला,Person
वेवर,Organization
मुंबई,Location
पुणे,Location
भीषण अपघात,Event
एक्स्प्रेस,Product
म्हणाले,Organization
तुमचा,Person
बचत,Organization
आपण,Person
 आम्ही,Person
निवडणुका,Event
त्याच,Person
मयत,Person
तरुण,Person
पोलीस,Organization
पोलिस,Organization
भानावर,Person
ग्राहक,Organization
अनुदान,Product
आपण,Organization
राज ठाकरे,Person
ऍटोनiyो ग्युटेरेस,Person
संयुक्त राष्ट्र,Organization
मग तरीही लोक,Person
दहशतवाद्यां,Organization
पुलवामा,Location
आत्मघातकी हल्ला,Event
संपत,Product
भारत,Organization
लढाई,Event
भारत,Location
इंडोनेशिया,Location
पहिल्या सामन्यात,Event
डॉ. भारत भोसले,Person
महाविद्यालय,Organization
साय मॉक खाम,Person
पंतप्रधान नरेंद्र मोदी,Person
म्यानमार,Location
नवी दिल्ली,Location
त्याचे,Person
ईस्ट इंडिया कंपनी,Organization
मोहंमद बा अब्बा,Person
फळे,Product
भाज्या,Product
सिनेमा,Organization
पंतप्रधान नरेंद्र मोदी,Person
निवडणुका,Event
परमेश्वर मोशेला,Person
केक,Product
कोणत्या,Person
बॅंकेत,Organization
संस्था,Organization
१९९२ साली,Event
काहींसाठी,Person
एका,Person
बागेत,Location
संचालक,Person
मंडळ,Organization
ममता बॅनर्जी,Person
याबाबत,Person
गाव,Location
कोर्टाने,Person
त्याने,Person
येशू,Person
बातमी,Event
पोलिस,Person
सहकारनगर पोलिस,Organization
घटनास्थळ,Location
सहकारनगर,Location
धाव,Event
बोर्ड परीक्षा,Event
खेडा,Location
नारळ,Product
कुमारस्वामी,Person
कोसळले,Event
उद्धव ठाकरे,Person
साई जन्मभूमी,Organization
पाथरी,Location
मुद्दा,Location
निदर्शकांना,Person
पोलिस,Organization
कारवाई,Event
त्यामुळे,Location
आल्या,Event
शरद पवार,Person
राष्ट्रवादी काँग्रेस,Organization
लखनऊ,Location
अहमदाबाद,Location
जयपूर,Location
तिरुवनंतपूरम,Location
गुवाहाटी,Location
पोलिसा,Organization
नदी,Location
नाले,Location
विहिरी,Location
त्यावर,Person
इस्राएली,Organization
देश,Location
पीडित,Person
महाराष्ट्र,Location
कर्नाटक,Location
सांगली,Location
बालगाव,Location
दिवाळी,Event
विकासक,Person
डायरेक्ट रिलेशनशिप ओनरशीप हाऊसिंग,Organization
त्यांचे चाहते,Person
श्रद्धांजली,Event
नasel,Person
शाळा,Organization
आयोग,Organization
प्रिलिम परीक्षा,Event
समितीने,Person
समिती,Organization
त्यामुळे,Location
उलटसुलट प्रश्न,Event
संयोगभूमी,Location
विरोधकांनी,Person
सरकार,Organization
घोषणा,Event
या,Person
पुरुष,Person
यहोवा,Organization
पोलिस,Organization
दुलीप करंडक,Organization
भारत,Location
क्रिकेट स्पर्धा,Event
ती,Person
यहोवा,Person
निषेध मोर्चे,Organization
आंदोलने सुरू,Event
यहोवा,Person
इस्राएल,Person
यहोवा,Organization
इस्राएल,Organization
संधी,Event
महामार्ग,Location
त्यांना,Person
रुग्णालय,Organization
यावेळी,Location
मी,Person
रोहित शर्मा,Person
गारपीट,Product
विशेष विमा कवच,Product
खरे,Person
असल्यास,Organization
पार्श्वभूमी,Location
